Date,High,Low,Open,Close,Volume,Adj Close
2019-03-21,49.08250045776367,47.45249938964844,47.505001068115234,48.772499084472656,204136800.0,47.92597961425781
2019-03-22,49.42250061035156,47.69499969482422,48.834999084472656,47.76250076293945,169630800.0,46.93351364135742
2019-03-25,47.994998931884766,46.650001525878906,47.877498626708984,47.185001373291016,175381200.0,46.366031646728516
2019-03-26,48.220001220703125,46.14500045776367,47.915000915527344,46.6974983215332,199202000.0,45.88699722290039
2019-03-27,47.439998626708984,46.63750076293945,47.1875,47.11750030517578,119393600.0,46.29970932006836
2019-03-28,47.38999938964844,46.88249969482422,47.23749923706055,47.18000030517578,83121600.0,46.361122131347656
2019-03-29,47.52000045776367,47.1349983215332,47.45750045776367,47.48749923706055,94256000.0,46.66328811645508
2019-04-01,47.91999816894531,47.095001220703125,47.90999984741211,47.810001373291016,111448000.0,46.980194091796875
2019-04-02,48.6150016784668,47.76250076293945,47.772499084472656,48.505001068115234,91062800.0,47.66312789916992
2019-04-03,49.125,48.287498474121094,48.3125,48.837501525878906,93087200.0,47.98986053466797
2019-04-04,49.092498779296875,48.28499984741211,48.6974983215332,48.92250061035156,76457200.0,48.0733757019043
2019-04-05,49.275001525878906,48.98249816894531,49.11249923706055,49.25,74106400.0,48.39519119262695
2019-04-08,50.057498931884766,49.084999084472656,49.10499954223633,50.025001525878906,103526800.0,49.156742095947266
2019-04-09,50.712501525878906,49.807498931884766,50.08000183105469,49.875,143072800.0,49.00934600830078
2019-04-10,50.185001373291016,49.54499816894531,49.66999816894531,50.154998779296875,86781200.0,49.28448486328125
2019-04-11,50.25,49.61000061035156,50.212501525878906,49.73749923706055,83603200.0,48.87423324584961
2019-04-12,50.03499984741211,49.0525016784668,49.79999923706055,49.717498779296875,111042800.0,48.85457992553711
2019-04-15,49.962501525878906,49.502498626708984,49.64500045776367,49.807498931884766,70146400.0,48.943016052246094
2019-04-16,50.342498779296875,49.63999938964844,49.8650016784668,49.8125,102785600.0,48.947933197021484
2019-04-17,50.845001220703125,49.65250015258789,49.8849983215332,50.782501220703125,115627200.0,49.90109634399414
2019-04-18,51.037498474121094,50.630001068115234,50.779998779296875,50.96500015258789,96783200.0,50.0804328918457
2019-04-22,51.23500061035156,50.584999084472656,50.70750045776367,51.13249969482422,77758000.0,50.245025634765625
2019-04-23,51.9375,50.974998474121094,51.10749816894531,51.869998931884766,93292000.0,50.96971893310547
2019-04-24,52.119998931884766,51.76250076293945,51.84000015258789,51.790000915527344,70162400.0,50.891109466552734
2019-04-25,51.939998626708984,51.279998779296875,51.70750045776367,51.31999969482422,74172800.0,50.42927169799805
2019-04-26,51.25,50.529998779296875,51.224998474121094,51.07500076293945,74596400.0,50.18852233886719
2019-04-29,51.49250030517578,50.96500015258789,51.099998474121094,51.15250015258789,88818800.0,50.264678955078125
2019-04-30,50.849998474121094,49.77750015258789,50.76499938964844,50.16749954223633,186139600.0,49.29677200317383
2019-05-01,53.82749938964844,52.307498931884766,52.470001220703125,52.630001068115234,259309200.0,51.71653366088867
2019-05-02,53.162498474121094,52.032501220703125,52.459999084472656,52.287498474121094,127985200.0,51.379974365234375
2019-05-03,52.959999084472656,52.557498931884766,52.72249984741211,52.9375,83569600.0,52.01869583129883
2019-05-06,52.209999084472656,50.875,51.0724983215332,52.119998931884766,129772400.0,51.21538543701172
2019-05-07,51.85499954223633,50.20750045776367,51.470001220703125,50.71500015258789,155054800.0,49.834774017333984
2019-05-08,51.334999084472656,50.4375,50.474998474121094,50.724998474121094,105358000.0,49.8445930480957
2019-05-09,50.41999816894531,49.165000915527344,50.099998474121094,50.18000030517578,139634400.0,49.309051513671875
2019-05-10,49.712501525878906,48.192501068115234,49.35499954223633,49.29499816894531,164834800.0,48.625953674316406
2019-05-13,47.369998931884766,45.712501525878906,46.9275016784668,46.43000030517578,229722400.0,45.799842834472656
2019-05-14,47.42499923706055,46.352500915527344,46.602500915527344,47.165000915527344,146118800.0,46.524864196777344
2019-05-15,47.9375,46.505001068115234,46.567501068115234,47.72999954223633,106178800.0,47.08219528198242
2019-05-16,48.11750030517578,47.209999084472656,47.477500915527344,47.52000045776367,132125600.0,46.87504959106445
2019-05-17,47.724998474121094,46.689998626708984,46.73249816894531,47.25,131516400.0,46.60871505737305
2019-05-20,46.087501525878906,45.06999969482422,45.880001068115234,45.772499084472656,154449200.0,45.15126419067383
2019-05-21,47.0,46.17499923706055,46.30500030517578,46.650001525878906,113459200.0,46.0168571472168
2019-05-22,46.4275016784668,45.63750076293945,46.165000915527344,45.69499969482422,118994400.0,45.07481384277344
2019-05-23,45.1349983215332,44.45249938964844,44.95000076293945,44.915000915527344,146118800.0,44.30540084838867
2019-05-24,45.53499984741211,44.654998779296875,45.04999923706055,44.74250030517578,94858800.0,44.13524627685547
2019-05-28,45.147499084472656,44.477500915527344,44.72999954223633,44.557498931884766,111792800.0,43.952754974365234
2019-05-29,44.837501525878906,44.0,44.10499954223633,44.345001220703125,113924800.0,43.74313735961914
2019-05-30,44.807498931884766,44.16749954223633,44.48749923706055,44.57500076293945,84873600.0,43.97002029418945
2019-05-31,44.497501373291016,43.747501373291016,44.057498931884766,43.76750183105469,108174400.0,43.17347717285156
2019-06-03,44.47999954223633,42.567501068115234,43.900001525878906,43.32500076293945,161584400.0,42.736976623535156
2019-06-04,44.95750045776367,43.630001068115234,43.86000061035156,44.90999984741211,123872000.0,44.30046844482422
2019-06-05,46.247501373291016,45.28499984741211,46.06999969482422,45.6349983215332,119093600.0,45.015621185302734
2019-06-06,46.36750030517578,45.537498474121094,45.77000045776367,46.30500030517578,90105200.0,45.676536560058594
2019-06-07,47.97999954223633,46.442501068115234,46.627498626708984,47.537498474121094,122737600.0,46.892303466796875
2019-06-10,48.842498779296875,47.904998779296875,47.95249938964844,48.14500045776367,104883600.0,47.49156188964844
2019-06-11,49.0,48.400001525878906,48.71500015258789,48.70249938964844,107731600.0,48.0414924621582
2019-06-12,48.99250030517578,48.34749984741211,48.48749923706055,48.54750061035156,73012800.0,47.88860321044922
2019-06-13,49.1974983215332,48.400001525878906,48.67499923706055,48.537498474121094,86698400.0,47.87873077392578
2019-06-14,48.397499084472656,47.57500076293945,47.88750076293945,48.185001373291016,75046000.0,47.53102111816406
2019-06-17,48.7400016784668,48.04249954223633,48.224998474121094,48.47249984741211,58676400.0,47.81462097167969
2019-06-18,50.0724983215332,48.8025016784668,49.01250076293945,49.61249923706055,106204000.0,48.939144134521484
2019-06-19,49.970001220703125,49.32749938964844,49.91999816894531,49.467498779296875,84496800.0,48.79611587524414
2019-06-20,50.15250015258789,49.50749969482422,50.092498779296875,49.8650016784668,86056000.0,49.18821716308594
2019-06-21,50.212501525878906,49.537498474121094,49.70000076293945,49.69499969482422,191202400.0,49.02052307128906
2019-06-24,50.040000915527344,49.54249954223633,49.6349983215332,49.64500045776367,72881600.0,48.9712028503418
2019-06-25,49.814998626708984,48.8224983215332,49.60749816894531,48.89250183105469,84281200.0,48.228919982910156
2019-06-26,50.247501373291016,49.337501525878906,49.442501068115234,49.95000076293945,104270000.0,49.27206802368164
2019-06-27,50.39250183105469,49.89250183105469,50.0724983215332,49.935001373291016,83598800.0,49.25727081298828
2019-06-28,49.875,49.26250076293945,49.66999816894531,49.47999954223633,124442400.0,48.808441162109375
2019-07-01,51.122501373291016,50.162498474121094,50.79249954223633,50.38750076293945,109012000.0,49.70363235473633
2019-07-02,50.782501220703125,50.34000015258789,50.352500915527344,50.682498931884766,67740800.0,49.99462127685547
2019-07-03,51.11000061035156,50.67250061035156,50.81999969482422,51.102500915527344,45448000.0,50.40892028808594
2019-07-05,51.27000045776367,50.724998474121094,50.837501525878906,51.057498931884766,69062000.0,50.36452865600586
2019-07-08,50.349998474121094,49.602500915527344,50.20249938964844,50.005001068115234,101354400.0,49.326316833496094
2019-07-09,50.377498626708984,49.70249938964844,49.79999923706055,50.310001373291016,82312000.0,49.62718200683594
2019-07-10,50.932498931884766,50.38999938964844,50.462501525878906,50.807498931884766,71588400.0,50.11792755126953
2019-07-11,51.09749984741211,50.4275016784668,50.82749938964844,50.4375,80767200.0,49.75294876098633
2019-07-12,51.0,50.54999923706055,50.61249923706055,50.82500076293945,70380800.0,50.13519287109375
2019-07-15,51.467498779296875,51.0,51.022499084472656,51.3025016784668,67789600.0,50.60620880126953
2019-07-16,51.52750015258789,50.875,51.147499084472656,51.125,67467200.0,50.43111801147461
2019-07-17,51.272499084472656,50.817501068115234,51.01250076293945,50.837501525878906,56430000.0,50.147518157958984
2019-07-18,51.470001220703125,50.92499923706055,51.0,51.415000915527344,74162400.0,50.71718215942383
2019-07-19,51.625,50.59000015258789,51.4474983215332,50.647499084472656,83717200.0,49.9600944519043
2019-07-22,51.807498931884766,50.90250015258789,50.912498474121094,51.80500030517578,89111600.0,51.101890563964844
2019-07-23,52.227500915527344,51.8224983215332,52.1150016784668,52.209999084472656,73420800.0,51.50138854980469
2019-07-24,52.287498474121094,51.79249954223633,51.91749954223633,52.16749954223633,59966400.0,51.45947265625
2019-07-25,52.310001373291016,51.682498931884766,52.22249984741211,51.755001068115234,55638400.0,51.05257034301758
2019-07-26,52.432498931884766,51.78499984741211,51.869998931884766,51.935001373291016,70475600.0,51.230125427246094
2019-07-29,52.65999984741211,52.11000061035156,52.1150016784668,52.41999816894531,86693600.0,51.70853805541992
2019-07-30,52.540000915527344,51.82749938964844,52.189998626708984,52.19499969482422,135742800.0,51.48659133911133
2019-07-31,55.342498779296875,52.82500076293945,54.10499954223633,53.2599983215332,277125600.0,52.537139892578125
2019-08-01,54.50749969482422,51.685001373291016,53.474998474121094,52.10749816894531,216071600.0,51.4002799987793
2019-08-02,51.60749816894531,50.407501220703125,51.38249969482422,51.005001068115234,163448400.0,50.312747955322266
2019-08-05,49.662498474121094,48.14500045776367,49.497501373291016,48.334999084472656,209572000.0,47.67898178100586
2019-08-06,49.51750183105469,48.5099983215332,49.07749938964844,49.25,143299200.0,48.58156204223633
2019-08-07,49.88999938964844,48.45500183105469,48.852500915527344,49.7599983215332,133457600.0,49.08464050292969
2019-08-08,50.88249969482422,49.84749984741211,50.04999923706055,50.85749816894531,108038000.0,50.1672477722168
2019-08-09,50.689998626708984,49.8224983215332,50.32500076293945,50.247501373291016,98478800.0,49.753849029541016
2019-08-12,50.51250076293945,49.787498474121094,49.904998779296875,50.119998931884766,89927600.0,49.627601623535156
2019-08-13,53.03499984741211,50.119998931884766,50.255001068115234,52.24250030517578,188874000.0,51.729251861572266
2019-08-14,51.61000061035156,50.647499084472656,50.790000915527344,50.6875,146189600.0,50.18952560424805
2019-08-15,51.28499984741211,49.91749954223633,50.8650016784668,50.435001373291016,108909600.0,49.93950653076172
2019-08-16,51.790000915527344,50.959999084472656,51.06999969482422,51.625,110481600.0,51.11781311035156
2019-08-19,53.182498931884766,52.50749969482422,52.654998779296875,52.587501525878906,97654400.0,52.07086181640625
2019-08-20,53.337501525878906,52.58000183105469,52.720001220703125,52.59000015258789,107537200.0,52.07333755493164
2019-08-21,53.412498474121094,52.900001525878906,53.247501373291016,53.15999984741211,86141600.0,52.63773727416992
2019-08-22,53.61000061035156,52.6875,53.29750061035156,53.1150016784668,89014800.0,52.59318161010742
2019-08-23,53.01250076293945,50.25,52.35749816894531,50.65999984741211,187272000.0,50.16230010986328
2019-08-26,51.79750061035156,51.26499938964844,51.46500015258789,51.622501373291016,104174400.0,51.11533737182617
2019-08-27,52.13750076293945,50.88249969482422,51.96500015258789,51.040000915527344,103493200.0,50.5385627746582
2019-08-28,51.43000030517578,50.83000183105469,51.025001525878906,51.38249969482422,63755200.0,50.87770080566406
2019-08-29,52.33000183105469,51.665000915527344,52.125,52.252498626708984,83962000.0,51.73915100097656
2019-08-30,52.61249923706055,51.79999923706055,52.540000915527344,52.185001373291016,84573600.0,51.67231369018555
2019-09-03,51.744998931884766,51.05500030517578,51.60749816894531,51.42499923706055,80092000.0,50.919776916503906
2019-09-04,52.369998931884766,51.83000183105469,52.09749984741211,52.29750061035156,76752400.0,51.783714294433594
2019-09-05,53.49250030517578,52.877498626708984,53.0,53.31999969482422,95654800.0,52.79616165161133
2019-09-06,53.60499954223633,53.127498626708984,53.51250076293945,53.314998626708984,77449200.0,52.79121017456055
2019-09-09,54.11000061035156,52.76750183105469,53.709999084472656,53.54249954223633,109237600.0,53.0164794921875
2019-09-10,54.19499969482422,52.9275016784668,53.46500015258789,54.17499923706055,127111600.0,53.64276123046875
2019-09-11,55.9275016784668,54.432498931884766,54.51750183105469,55.897499084472656,177158400.0,55.34834289550781
2019-09-12,56.60499954223633,55.71500015258789,56.20000076293945,55.772499084472656,128906800.0,55.22456741333008
2019-09-13,55.1974983215332,54.255001068115234,55.0,54.6875,159053200.0,54.150230407714844
2019-09-16,55.032501220703125,54.38999938964844,54.432498931884766,54.974998474121094,84632400.0,54.43490219116211
2019-09-17,55.20500183105469,54.779998779296875,54.9900016784668,55.17499923706055,73274800.0,54.63294219970703
2019-09-18,55.712501525878906,54.86000061035156,55.26499938964844,55.692501068115234,101360000.0,55.14535903930664
2019-09-19,55.939998626708984,55.092498779296875,55.502498626708984,55.2400016784668,88242400.0,54.697303771972656
2019-09-20,55.63999938964844,54.36750030517578,55.345001220703125,54.432498931884766,221652400.0,53.897727966308594
2019-09-23,54.959999084472656,54.412498474121094,54.73749923706055,54.68000030517578,76662000.0,54.14280319213867
2019-09-24,55.622501373291016,54.29750061035156,55.25749969482422,54.41999816894531,124763200.0,53.885353088378906
2019-09-25,55.375,54.28499984741211,54.63750076293945,55.25749969482422,87613600.0,54.71462631225586
2019-09-26,55.23500061035156,54.70750045776367,55.0,54.97249984741211,75334000.0,54.432430267333984
2019-09-27,55.2400016784668,54.31999969482422,55.1349983215332,54.70500183105469,101408000.0,54.16756057739258
2019-09-30,56.14500045776367,55.1974983215332,55.224998474121094,55.99250030517578,103909600.0,55.442405700683594
2019-10-01,57.05500030517578,56.04999923706055,56.26750183105469,56.147499084472656,139223200.0,55.59588623046875
2019-10-02,55.89500045776367,54.48249816894531,55.76499938964844,54.7400016784668,138449200.0,54.202213287353516
2019-10-03,55.2400016784668,53.782501220703125,54.60749816894531,55.20500183105469,114426000.0,54.66264343261719
2019-10-04,56.872501373291016,55.97249984741211,56.40999984741211,56.752498626708984,138478800.0,56.194942474365234
2019-10-07,57.48249816894531,56.459999084472656,56.567501068115234,56.76499938964844,122306000.0,56.20731735229492
2019-10-08,57.01499938964844,56.08250045776367,56.45500183105469,56.099998474121094,111820000.0,55.548851013183594
2019-10-09,56.9474983215332,56.40999984741211,56.75749969482422,56.75749969482422,74770400.0,56.199893951416016
2019-10-10,57.61000061035156,56.82500076293945,56.98249816894531,57.522499084472656,113013600.0,56.957374572753906
2019-10-11,59.40999984741211,58.07749938964844,58.23749923706055,59.0525016784668,166795600.0,58.47234344482422
2019-10-14,59.532501220703125,58.66749954223633,58.724998474121094,58.967498779296875,96427600.0,58.388179779052734
2019-10-15,59.412498474121094,58.720001220703125,59.09749984741211,58.83000183105469,87360000.0,58.25203323364258
2019-10-16,58.810001373291016,58.29999923706055,58.342498779296875,58.592498779296875,73903200.0,58.01686096191406
2019-10-17,59.037498474121094,58.380001068115234,58.772499084472656,58.81999969482422,67585200.0,58.242130279541016
2019-10-18,59.39500045776367,58.5724983215332,58.647499084472656,59.102500915527344,97433600.0,58.52185821533203
2019-10-21,60.247501373291016,59.33000183105469,59.380001068115234,60.127498626708984,87247200.0,59.536781311035156
2019-10-22,60.54999923706055,59.904998779296875,60.290000915527344,59.9900016784668,82293600.0,59.400634765625
2019-10-23,60.810001373291016,60.30500030517578,60.525001525878906,60.79499816894531,75828800.0,60.19772720336914
2019-10-24,61.20000076293945,60.45249938964844,61.127498626708984,60.89500045776367,69275200.0,60.2967414855957
2019-10-25,61.682498931884766,60.720001220703125,60.790000915527344,61.64500045776367,73477200.0,61.03937530517578
2019-10-28,62.3125,61.68000030517578,61.85499954223633,62.26250076293945,96572800.0,61.65081024169922
2019-10-29,62.4375,60.64250183105469,62.24250030517578,60.8224983215332,142839600.0,60.224952697753906
2019-10-30,61.32500076293945,60.3025016784668,61.189998626708984,60.814998626708984,124522000.0,60.217525482177734
2019-10-31,62.29249954223633,59.314998626708984,61.810001373291016,62.189998626708984,139162000.0,61.57902145385742
2019-11-01,63.98249816894531,62.290000915527344,62.3849983215332,63.95500183105469,151125200.0,63.326683044433594
2019-11-04,64.4625015258789,63.845001220703125,64.3324966430664,64.375,103272000.0,63.7425537109375
2019-11-05,64.54750061035156,64.08000183105469,64.26249694824219,64.28250122070312,79897600.0,63.650970458984375
2019-11-06,64.37249755859375,63.842498779296875,64.19249725341797,64.30999755859375,75864400.0,63.678192138671875
2019-11-07,65.0875015258789,64.52749633789062,64.68499755859375,64.85749816894531,94940400.0,64.41311645507812
2019-11-08,65.11000061035156,64.2125015258789,64.67250061035156,65.03500366210938,69986400.0,64.58940887451172
2019-11-11,65.61750030517578,64.56999969482422,64.57499694824219,65.55000305175781,81821200.0,65.10087585449219
2019-11-12,65.69750213623047,65.2300033569336,65.38749694824219,65.48999786376953,87388800.0,65.0412826538086
2019-11-13,66.19499969482422,65.26750183105469,65.28250122070312,66.11750030517578,102734400.0,65.66448974609375
2019-11-14,66.22000122070312,65.5250015258789,65.9375,65.66000366210938,89182800.0,65.21012115478516
2019-11-15,66.44499969482422,65.75250244140625,65.91999816894531,66.44000244140625,100206400.0,65.98477935791016
2019-11-18,66.85749816894531,66.05750274658203,66.44999694824219,66.7750015258789,86703200.0,66.31748962402344
2019-11-19,67.0,66.34750366210938,66.9749984741211,66.57250213623047,76167200.0,66.11637115478516
2019-11-20,66.5199966430664,65.0999984741211,66.38500213623047,65.79750061035156,106234400.0,65.34668731689453
2019-11-21,66.00250244140625,65.29499816894531,65.92250061035156,65.50250244140625,121395200.0,65.05370330810547
2019-11-22,65.79499816894531,65.20999908447266,65.64749908447266,65.44499969482422,65325200.0,64.99659729003906
2019-11-25,66.61000061035156,65.62999725341797,65.67749786376953,66.59249877929688,84020400.0,66.13623046875
2019-11-26,66.79000091552734,65.625,66.73500061035156,66.07250213623047,105207600.0,65.61978912353516
2019-11-27,66.99500274658203,66.32749938964844,66.3949966430664,66.95999908447266,65235600.0,66.50121307373047
2019-11-29,67.0,66.4749984741211,66.6500015258789,66.8125,46617600.0,66.35472869873047
2019-12-02,67.0625,65.86250305175781,66.81749725341797,66.04000091552734,94487200.0,65.58751678466797
2019-12-03,64.88249969482422,64.07250213623047,64.57749938964844,64.86250305175781,114430400.0,64.4180908203125
2019-12-04,65.82749938964844,65.16999816894531,65.26750183105469,65.43499755859375,67181600.0,64.98666381835938
2019-12-05,66.47250366210938,65.68250274658203,65.94750213623047,66.3949966430664,74424400.0,65.9400863647461
2019-12-06,67.75,66.82499694824219,66.87000274658203,67.67749786376953,106075600.0,67.21379852294922
2019-12-09,67.69999694824219,66.22750091552734,67.5,66.7300033569336,128042400.0,66.27278900146484
2019-12-10,67.51750183105469,66.46499633789062,67.1500015258789,67.12000274658203,90420400.0,66.66012573242188
2019-12-11,67.7750015258789,67.125,67.20249938964844,67.69249725341797,78756800.0,67.22869873046875
2019-12-12,68.13999938964844,66.83000183105469,66.94499969482422,67.86499786376953,137310400.0,67.40001678466797
2019-12-13,68.82499694824219,67.73249816894531,67.86499786376953,68.7874984741211,133587600.0,68.31619262695312
2019-12-16,70.19750213623047,69.24500274658203,69.25,69.96499633789062,128186000.0,69.4856185913086
2019-12-17,70.44249725341797,69.69999694824219,69.89250183105469,70.10250091552734,114158400.0,69.6221923828125
2019-12-18,70.4749984741211,69.77999877929688,69.94999694824219,69.93499755859375,116028400.0,69.4558334350586
2019-12-19,70.29499816894531,69.73750305175781,69.875,70.00499725341797,98369200.0,69.52535247802734
2019-12-20,70.6624984741211,69.63999938964844,70.55750274658203,69.86000061035156,275978000.0,69.38134765625
2019-12-23,71.0625,70.09249877929688,70.13249969482422,71.0,98572000.0,70.51353454589844
2019-12-24,71.22250366210938,70.7300033569336,71.17250061035156,71.06749725341797,48478800.0,70.58056640625
2019-12-26,72.49500274658203,71.17500305175781,71.20500183105469,72.47750091552734,93121200.0,71.98091125488281
2019-12-27,73.49250030517578,72.02999877929688,72.77999877929688,72.44999694824219,146266000.0,71.95359802246094
2019-12-30,73.17250061035156,71.30500030517578,72.36499786376953,72.87999725341797,144114400.0,72.38065338134766
2019-12-31,73.41999816894531,72.37999725341797,72.48249816894531,73.4124984741211,100805600.0,72.90950012207031
2020-01-02,75.1500015258789,73.79750061035156,74.05999755859375,75.0875015258789,135480400.0,74.57303619384766
2020-01-03,75.1449966430664,74.125,74.2874984741211,74.35749816894531,146322800.0,73.84803009033203
2020-01-06,74.98999786376953,73.1875,73.44750213623047,74.94999694824219,118387200.0,74.43647003173828
2020-01-07,75.2249984741211,74.37000274658203,74.95999908447266,74.59750366210938,108872000.0,74.08639526367188
2020-01-08,76.11000061035156,74.29000091552734,74.29000091552734,75.79750061035156,132079200.0,75.27816009521484
2020-01-09,77.60749816894531,76.55000305175781,76.80999755859375,77.40750122070312,170108400.0,76.87713623046875
2020-01-10,78.1675033569336,77.0625,77.6500015258789,77.5824966430664,140644800.0,77.0509262084961
2020-01-13,79.26750183105469,77.7874984741211,77.91000366210938,79.23999786376953,121532000.0,78.69707489013672
2020-01-14,79.39250183105469,78.0425033569336,79.17500305175781,78.16999816894531,161954400.0,77.63440704345703
2020-01-15,78.875,77.38749694824219,77.9625015258789,77.83499908447266,121923600.0,77.30170440673828
2020-01-16,78.92500305175781,78.02249908447266,78.39749908447266,78.80999755859375,108829200.0,78.27001953125
2020-01-17,79.68499755859375,78.75,79.06749725341797,79.68250274658203,137816400.0,79.13655090332031
2020-01-21,79.75499725341797,79.0,79.29750061035156,79.14250183105469,110843200.0,78.60025024414062
2020-01-22,79.99749755859375,79.32749938964844,79.6449966430664,79.42500305175781,101832400.0,78.88082122802734
2020-01-23,79.88999938964844,78.9124984741211,79.4800033569336,79.80750274658203,104472000.0,79.26069641113281
2020-01-24,80.8324966430664,79.37999725341797,80.0625,79.57749938964844,146537600.0,79.03226470947266
2020-01-27,77.94249725341797,76.22000122070312,77.51499938964844,77.23750305175781,161940000.0,76.70829772949219
2020-01-28,79.5999984741211,78.04750061035156,78.1500015258789,79.42250061035156,162234000.0,78.87832641601562
2020-01-29,81.9625015258789,80.34500122070312,81.11250305175781,81.08499908447266,216229200.0,80.52943420410156
2020-01-30,81.02249908447266,79.6875,80.13500213623047,80.96749877929688,126743200.0,80.4127426147461
2020-01-31,80.66999816894531,77.07250213623047,80.23249816894531,77.37750244140625,199588400.0,76.84734344482422
2020-02-03,78.37249755859375,75.55500030517578,76.07499694824219,77.16500091552734,173985600.0,76.63629913330078
2020-02-04,79.91000366210938,78.40750122070312,78.82749938964844,79.7125015258789,136616400.0,79.16633605957031
2020-02-05,81.19000244140625,79.73750305175781,80.87999725341797,80.36250305175781,118826800.0,79.81189727783203
2020-02-06,81.30500030517578,80.06500244140625,80.64250183105469,81.30249786376953,105425600.0,80.74544525146484
2020-02-07,80.8499984741211,79.5,80.59249877929688,80.00749969482422,117684000.0,79.64789581298828
2020-02-10,80.38749694824219,78.4625015258789,78.54499816894531,80.38749694824219,109348800.0,80.02619171142578
2020-02-11,80.9749984741211,79.67749786376953,80.9000015258789,79.90249633789062,94323200.0,79.54336547851562
2020-02-12,81.80500030517578,80.36750030517578,80.36750030517578,81.80000305175781,113730400.0,81.4323501586914
2020-02-13,81.55500030517578,80.8375015258789,81.04750061035156,81.21749877929688,94747600.0,80.85246276855469
2020-02-14,81.49500274658203,80.7125015258789,81.18499755859375,81.23750305175781,80113600.0,80.87237548828125
2020-02-18,79.9375,78.65249633789062,78.83999633789062,79.75,152531200.0,79.39155578613281
2020-02-19,81.14250183105469,80.0,80.0,80.90499877929688,93984000.0,80.54136657714844
2020-02-20,81.1624984741211,79.55249786376953,80.65750122070312,80.07499694824219,100566000.0,79.715087890625
2020-02-21,80.11250305175781,77.625,79.65499877929688,78.26249694824219,129554000.0,77.9107437133789
2020-02-24,76.04499816894531,72.30750274658203,74.31500244140625,74.54499816894531,222195200.0,74.20994567871094
2020-02-25,75.63249969482422,71.53250122070312,75.23750305175781,72.0199966430664,230673600.0,71.69629669189453
2020-02-26,74.47000122070312,71.625,71.63249969482422,73.1624984741211,198054800.0,72.83366394042969
2020-02-27,71.5,68.23999786376953,70.2750015258789,68.37999725341797,320605600.0,68.07266235351562
2020-02-28,69.60250091552734,64.09249877929688,64.31500244140625,68.33999633789062,106721200.0,68.0328369140625
2020-03-02,75.36000061035156,69.43000030517578,70.56999969482422,74.70249938964844,85349300.0,74.36673736572266
2020-03-03,76.0,71.44999694824219,75.9175033569336,72.33000183105469,79868900.0,72.00491333007812
2020-03-04,75.8499984741211,73.28250122070312,74.11000061035156,75.68499755859375,54794600.0,75.3448257446289
2020-03-05,74.88749694824219,72.85250091552734,73.87999725341797,73.2300033569336,46893200.0,72.90086364746094
2020-03-06,72.70500183105469,70.30750274658203,70.5,72.25749969482422,56544200.0,71.9327392578125
2020-03-09,69.52249908447266,65.75,65.9375,66.5425033569336,71686200.0,66.24342346191406
2020-03-10,71.61000061035156,67.34249877929688,69.28500366210938,71.33499908447266,71322500.0,71.0143814086914
2020-03-11,70.30500030517578,67.96499633789062,69.34750366210938,68.85749816894531,63899700.0,68.54801177978516
2020-03-12,67.5,62.0,63.98500061035156,62.057498931884766,104618500.0,61.77857971191406
2020-03-13,69.9800033569336,63.23749923706055,66.22250366210938,69.49250030517578,92481100.0,69.18016052246094
2020-03-16,64.7699966430664,60.0,60.48749923706055,60.5525016784668,322423600.0,60.28034591674805
2020-03-17,64.40249633789062,59.599998474121094,61.877498626708984,63.21500015258789,324056000.0,62.930877685546875
2020-03-18,62.5,59.279998779296875,59.942501068115234,61.66749954223633,300233600.0,61.39033126831055
2020-03-19,63.209999084472656,60.65250015258789,61.84749984741211,61.19499969482422,271857200.0,60.919952392578125
2020-03-20,62.95750045776367,57.0,61.79499816894531,57.310001373291016,401693200.0,57.05241775512695
2020-03-23,57.125,53.15250015258789,57.02000045776367,56.092498779296875,336752800.0,55.84038543701172
2020-03-24,61.92250061035156,58.57500076293945,59.09000015258789,61.720001220703125,287531200.0,61.442596435546875
2020-03-25,64.5625,61.07500076293945,62.6875,61.380001068115234,303602000.0,61.104122161865234
2020-03-26,64.66999816894531,61.59000015258789,61.630001068115234,64.61000061035156,252087200.0,64.31961059570312
2020-03-27,63.967498779296875,61.76250076293945,63.1875,61.935001373291016,204216800.0,61.6566276550293
2020-03-30,63.880001068115234,62.349998474121094,62.685001373291016,63.70249938964844,167976400.0,63.41618347167969
2020-03-31,65.62249755859375,63.0,63.900001525878906,63.5724983215332,197002000.0,63.28676986694336
2020-04-01,62.18000030517578,59.782501220703125,61.625,60.227500915527344,176218400.0,59.95680618286133
2020-04-02,61.287498474121094,59.224998474121094,60.084999084472656,61.23249816894531,165934000.0,60.9572868347168
2020-04-03,61.42499923706055,59.74250030517578,60.70000076293945,60.352500915527344,129880000.0,60.081241607666016
2020-04-06,65.77749633789062,62.345001220703125,62.724998474121094,65.61750030517578,201820400.0,65.32257843017578
2020-04-07,67.92500305175781,64.75,67.69999694824219,64.85749816894531,202887200.0,64.56599426269531
2020-04-08,66.84249877929688,65.30750274658203,65.68499755859375,66.51750183105469,168895200.0,66.21853637695312
2020-04-09,67.51750183105469,66.17500305175781,67.17500305175781,66.99749755859375,162116400.0,66.69637298583984
2020-04-13,68.42500305175781,66.4574966430664,67.07749938964844,68.3125,131022800.0,68.0054702758789
2020-04-14,72.0625,69.51249694824219,70.0,71.76249694824219,194994800.0,71.43995666503906
